tipo,elemento,nodo,componente,valor
global,28,-,comp_6,-10.551599
global,28,-,comp_7,4.213532
global,28,-,comp_8,-908.264981
global,28,-,comp_9,10.000892
global,28,-,comp_10,16.773098
global,28,-,comp_11,-2.137161
global,29,-,comp_0,42.714705
global,29,-,comp_1,-10.43501
global,29,-,comp_2,450.331394
global,29,-,comp_3,14.680492
global,29,-,comp_4,53.914709
global,29,-,comp_5,1.713677
global,29,-,comp_6,-42.714705
global,29,-,comp_7,10.43501
global,29,-,comp_8,-450.331394
global,29,-,comp_9,26.642146
global,29,-,comp_10,115.235522
global,29,-,comp_11,-1.713677
global,30,-,comp_0,7.783614
global,30,-,comp_1,0.363603
global,30,-,comp_2,458.32956
global,30,-,comp_3,-4.42193
global,30,-,comp_4,29.997587
global,30,-,comp_5,2.121288
global,30,-,comp_6,-7.783614
global,30,-,comp_7,-0.363603
global,30,-,comp_8,-458.32956
global,30,-,comp_9,2.982061
global,30,-,comp_10,0.825526
global,30,-,comp_11,-2.121288
global,31,-,comp_0,1.177205
global,31,-,comp_1,0.3861
global,31,-,comp_2,354.223378
global,31,-,comp_3,-2.982061
global,31,-,comp_4,-0.825526
global,31,-,comp_5,2.922655
global,31,-,comp_6,-1.177205
global,31,-,comp_7,-0.3861
global,31,-,comp_8,-354.223378
global,31,-,comp_9,1.453106
global,31,-,comp_10,5.487259
global,31,-,comp_11,-2.922655
global,32,-,comp_0,-0.027896
global,32,-,comp_1,0.221683
global,32,-,comp_2,246.733906
global,32,-,comp_3,-1.453106
global,32,-,comp_4,-5.487259
global,32,-,comp_5,2.137161
global,32,-,comp_6,0.027896
global,32,-,comp_7,-0.221683
global,32,-,comp_8,-246.733906
global,32,-,comp_9,0.575241
global,32,-,comp_10,5.37679
global,32,-,comp_11,-2.137161
global,33,-,comp_0,-1.357775
global,33,-,comp_1,0.145263
global,33,-,comp_2,142.627724
global,33,-,comp_3,-0.575241
global,33,-,comp_4,-5.37679
global,33,-,comp_5,1.713677
global,33,-,comp_6,1.357775
global,33,-,comp_7,-0.145263
global,33,-,comp_8,-142.627724
global,33,-,comp_9,0.0
global,33,-,comp_10,-0.0
global,33,-,comp_11,-1.713677
global,34,-,comp_0,0.0
global,34,-,comp_1,0.0
global,34,-,comp_2,0.0
global,34,-,comp_3,0.0
global,34,-,comp_4,0.0
global,34,-,comp_5,0.0
global,34,-,comp_6,0.0
global,34,-,comp_7,0.0
global,34,-,comp_8,0.0
global,34,-,comp_9,0.0
global,34,-,comp_10,0.0
global,34,-,comp_11,0.0
global,36,-,comp_0,0.0
global,36,-,comp_1,0.0
global,36,-,comp_2,0.0
global,36,-,comp_3,0.0
global,36,-,comp_4,0.0
global,36,-,comp_5,0.0
global,36,-,comp_6,0.0
global,36,-,comp_7,0.0
global,36,-,comp_8,0.0
global,36,-,comp_9,0.0
global,36,-,comp_10,0.0
global,36,-,comp_11,0.0
global,37,-,comp_0,0.0
global,37,-,comp_1,0.0
global,37,-,comp_2,0.0
global,37,-,comp_3,0.0
global,37,-,comp_4,0.0
global,37,-,comp_5,0.0
global,37,-,comp_6,0.0
global,37,-,comp_7,0.0
global,37,-,comp_8,0.0
global,37,-,comp_9,0.0
global,37,-,comp_10,0.0
global,37,-,comp_11,0.0
global,38,-,comp_0,0.0
global,38,-,comp_1,0.0
global,38,-,comp_2,0.0
global,38,-,comp_3,0.0
global,38,-,comp_4,0.0
global,38,-,comp_5,0.0
global,38,-,comp_6,0.0
global,38,-,comp_7,0.0
global,38,-,comp_8,0.0
global,38,-,comp_9,0.0
global,38,-,comp_10,0.0
global,38,-,comp_11,0.0
global,39,-,comp_0,0.0
global,39,-,comp_1,0.0
global,39,-,comp_2,0.0
global,39,-,comp_3,0.0
global,39,-,comp_4,0.0
global,39,-,comp_5,0.0
global,39,-,comp_6,0.0
global,39,-,comp_7,0.0
global,39,-,comp_8,0.0
global,39,-,comp_9,0.0
global,39,-,comp_10,0.0
global,39,-,comp_11,0.0
global,40,-,comp_0,0.0
global,40,-,comp_1,0.0
global,40,-,comp_2,0.0
global,40,-,comp_3,0.0
global,40,-,comp_4,0.0
global,40,-,comp_5,0.0
global,40,-,comp_6,0.0
global,40,-,comp_7,0.0
global,40,-,comp_8,0.0
global,40,-,comp_9,0.0
global,40,-,comp_10,0.0
global,40,-,comp_11,0.0
global,41,-,comp_0,0.0
global,41,-,comp_1,0.0
global,41,-,comp_2,0.0
global,41,-,comp_3,0.0
global,41,-,comp_4,0.0
global,41,-,comp_5,0.0
global,41,-,comp_6,0.0
global,41,-,comp_7,0.0
global,41,-,comp_8,0.0
global,41,-,comp_9,0.0
global,41,-,comp_10,0.0
global,41,-,comp_11,0.0
global,42,-,comp_0,0.0
global,42,-,comp_1,0.0
global,42,-,comp_2,0.0
global,42,-,comp_3,0.0
global,42,-,comp_4,0.0
global,42,-,comp_5,0.0
global,42,-,comp_6,0.0
global,42,-,comp_7,0.0
global,42,-,comp_8,0.0
global,42,-,comp_9,0.0
global,42,-,comp_10,0.0
global,42,-,comp_11,0.0
global,43,-,comp_0,0.0
global,43,-,comp_1,0.0
global,43,-,comp_2,0.0
global,43,-,comp_3,0.0
global,43,-,comp_4,0.0
global,43,-,comp_5,0.0
global,43,-,comp_6,0.0
global,43,-,comp_7,0.0
global,43,-,comp_8,0.0
global,43,-,comp_9,0.0
global,43,-,comp_10,0.0
global,43,-,comp_11,0.0
global,44,-,comp_0,0.0
global,44,-,comp_1,0.0
global,44,-,comp_2,0.0
global,44,-,comp_3,0.0
global,44,-,comp_4,0.0
global,44,-,comp_5,0.0
global,44,-,comp_6,0.0
global,44,-,comp_7,0.0
global,44,-,comp_8,0.0
global,44,-,comp_9,0.0
global,44,-,comp_10,0.0
global,44,-,comp_11,0.0
global,45,-,comp_0,0.0
global,45,-,comp_1,0.0
global,45,-,comp_2,0.0
global,45,-,comp_3,0.0
global,45,-,comp_4,0.0
global,45,-,comp_5,0.0
global,45,-,comp_6,0.0
global,45,-,comp_7,0.0
global,45,-,comp_8,0.0
global,45,-,comp_9,0.0
global,45,-,comp_10,0.0
global,45,-,comp_11,0.0
global,46,-,comp_0,0.0
global,46,-,comp_1,0.0
global,46,-,comp_2,0.0
global,46,-,comp_3,0.0
global,46,-,comp_4,0.0
global,46,-,comp_5,0.0
global,46,-,comp_6,0.0
global,46,-,comp_7,0.0
global,46,-,comp_8,0.0
global,46,-,comp_9,0.0
global,46,-,comp_10,0.0
global,46,-,comp_11,0.0
global,47,-,comp_0,0.0
global,47,-,comp_1,0.0
global,47,-,comp_2,0.0
global,47,-,comp_3,0.0
global,47,-,comp_4,0.0
global,47,-,comp_5,0.0
global,47,-,comp_6,0.0
global,47,-,comp_7,0.0
global,47,-,comp_8,0.0
global,47,-,comp_9,0.0
global,47,-,comp_10,0.0
global,47,-,comp_11,0.0
global,48,-,comp_0,0.0
global,48,-,comp_1,0.0
global,48,-,comp_2,0.0
global,48,-,comp_3,0.0
global,48,-,comp_4,0.0
global,48,-,comp_5,0.0
global,48,-,comp_6,0.0
global,48,-,comp_7,0.0
global,48,-,comp_8,0.0
global,48,-,comp_9,0.0
global,48,-,comp_10,0.0
global,48,-,comp_11,0.0
global,49,-,comp_0,0.0
global,49,-,comp_1,0.0
global,49,-,comp_2,0.0
global,49,-,comp_3,0.0
global,49,-,comp_4,0.0
global,49,-,comp_5,0.0
global,49,-,comp_6,0.0
global,49,-,comp_7,0.0
global,49,-,comp_8,0.0
global,49,-,comp_9,0.0
global,49,-,comp_10,0.0
global,49,-,comp_11,0.0
global,50,-,comp_0,0.0
global,50,-,comp_1,0.0
global,50,-,comp_2,0.0
global,50,-,comp_3,0.0
global,50,-,comp_4,0.0
global,50,-,comp_5,0.0
global,50,-,comp_6,0.0
global,50,-,comp_7,0.0
global,50,-,comp_8,0.0
global,50,-,comp_9,0.0
global,50,-,comp_10,0.0
global,50,-,comp_11,0.0
global,51,-,comp_0,0.0
global,51,-,comp_1,0.0
global,51,-,comp_2,0.0
global,51,-,comp_3,0.0
global,51,-,comp_4,0.0
global,51,-,comp_5,0.0
global,51,-,comp_6,0.0
global,51,-,comp_7,0.0
global,51,-,comp_8,0.0
global,51,-,comp_9,0.0
global,51,-,comp_10,0.0
global,51,-,comp_11,0.0
global,52,-,comp_0,0.0
global,52,-,comp_1,0.0
global,52,-,comp_2,0.0
global,52,-,comp_3,0.0
global,52,-,comp_4,0.0
global,52,-,comp_5,0.0
global,52,-,comp_6,0.0
global,52,-,comp_7,0.0
global,52,-,comp_8,0.0
global,52,-,comp_9,0.0
global,52,-,comp_10,0.0
global,52,-,comp_11,0.0
global,53,-,comp_0,0.0
global,53,-,comp_1,0.0
global,53,-,comp_2,0.0
global,53,-,comp_3,0.0
global,53,-,comp_4,0.0
global,53,-,comp_5,0.0
global,53,-,comp_6,0.0
global,53,-,comp_7,0.0
global,53,-,comp_8,0.0
global,53,-,comp_9,0.0
global,53,-,comp_10,0.0
global,53,-,comp_11,0.0
global,54,-,comp_0,0.0
global,54,-,comp_1,0.0
global,54,-,comp_2,0.0
global,54,-,comp_3,0.0
global,54,-,comp_4,0.0
global,54,-,comp_5,0.0
global,54,-,comp_6,0.0
global,54,-,comp_7,0.0
global,54,-,comp_8,0.0
global,54,-,comp_9,0.0
global,54,-,comp_10,0.0
global,54,-,comp_11,0.0
global,55,-,comp_0,0.0
global,55,-,comp_1,0.0
global,55,-,comp_2,0.0
global,55,-,comp_3,0.0
global,55,-,comp_4,0.0
global,55,-,comp_5,0.0
global,55,-,comp_6,0.0
global,55,-,comp_7,0.0
global,55,-,comp_8,0.0
global,55,-,comp_9,0.0
global,55,-,comp_10,0.0
global,55,-,comp_11,0.0
global,56,-,comp_0,0.0
global,56,-,comp_1,0.0
global,56,-,comp_2,0.0
global,56,-,comp_3,0.0
global,56,-,comp_4,0.0
global,56,-,comp_5,0.0
global,56,-,comp_6,0.0
global,56,-,comp_7,0.0
global,56,-,comp_8,0.0
global,56,-,comp_9,0.0
global,56,-,comp_10,0.0
global,56,-,comp_11,0.0
global,57,-,comp_0,0.0
global,57,-,comp_1,0.0
global,57,-,comp_2,0.0
global,57,-,comp_3,0.0
global,57,-,comp_4,0.0
global,57,-,comp_5,0.0
global,57,-,comp_6,0.0
global,57,-,comp_7,0.0
global,57,-,comp_8,0.0
global,57,-,comp_9,0.0
global,57,-,comp_10,0.0
global,57,-,comp_11,0.0
global,58,-,comp_0,0.0
global,58,-,comp_1,0.0
global,58,-,comp_2,0.0
global,58,-,comp_3,0.0
global,58,-,comp_4,0.0
global,58,-,comp_5,0.0
global,58,-,comp_6,0.0
global,58,-,comp_7,0.0
global,58,-,comp_8,0.0
global,58,-,comp_9,0.0
global,58,-,comp_10,0.0
global,58,-,comp_11,0.0
global,59,-,comp_0,0.0
global,59,-,comp_1,0.0
global,59,-,comp_2,0.0
global,59,-,comp_3,0.0
global,59,-,comp_4,0.0
global,59,-,comp_5,0.0
global,59,-,comp_6,0.0
global,59,-,comp_7,0.0
global,59,-,comp_8,0.0
global,59,-,comp_9,0.0
global,59,-,comp_10,0.0
global,59,-,comp_11,0.0
global,60,-,comp_0,0.0
global,60,-,comp_1,0.0
global,60,-,comp_2,0.0
global,60,-,comp_3,0.0
global,60,-,comp_4,0.0
global,60,-,comp_5,0.0
global,60,-,comp_6,0.0
global,60,-,comp_7,0.0
global,60,-,comp_8,0.0
global,60,-,comp_9,0.0
global,60,-,comp_10,0.0
global,60,-,comp_11,0.0
global,61,-,comp_0,0.0
global,61,-,comp_1,0.0
global,61,-,comp_2,0.0
global,61,-,comp_3,0.0
global,61,-,comp_4,0.0
global,61,-,comp_5,0.0
global,61,-,comp_6,0.0
global,61,-,comp_7,0.0
global,61,-,comp_8,0.0
global,61,-,comp_9,0.0
global,61,-,comp_10,0.0
global,61,-,comp_11,0.0
global,62,-,comp_0,0.0
global,62,-,comp_1,0.0
global,62,-,comp_2,0.0
global,62,-,comp_3,0.0
global,62,-,comp_4,0.0
global,62,-,comp_5,0.0
global,62,-,comp_6,0.0
global,62,-,comp_7,0.0
global,62,-,comp_8,0.0
global,62,-,comp_9,0.0
global,62,-,comp_10,0.0
global,62,-,comp_11,0.0
global,63,-,comp_0,0.0
global,63,-,comp_1,0.0
global,63,-,comp_2,0.0
global,63,-,comp_3,0.0
global,63,-,comp_4,0.0
global,63,-,comp_5,0.0
global,63,-,comp_6,0.0
global,63,-,comp_7,0.0
global,63,-,comp_8,0.0
global,63,-,comp_9,0.0
global,63,-,comp_10,0.0
global,63,-,comp_11,0.0
global,64,-,comp_0,0.0
global,64,-,comp_1,0.0
global,64,-,comp_2,0.0
global,64,-,comp_3,0.0
global,64,-,comp_4,0.0
global,64,-,comp_5,0.0
global,64,-,comp_6,0.0
global,64,-,comp_7,0.0
global,64,-,comp_8,0.0
global,64,-,comp_9,0.0
global,64,-,comp_10,0.0
global,64,-,comp_11,0.0
global,65,-,comp_0,0.0
global,65,-,comp_1,0.0
global,65,-,comp_2,0.0
global,65,-,comp_3,0.0
global,65,-,comp_4,0.0
global,65,-,comp_5,0.0
global,65,-,comp_6,0.0
global,65,-,comp_7,0.0
global,65,-,comp_8,0.0
global,65,-,comp_9,0.0
global,65,-,comp_10,0.0
global,65,-,comp_11,0.0
global,66,-,comp_0,0.0
global,66,-,comp_1,0.0
global,66,-,comp_2,0.0
global,66,-,comp_3,0.0
global,66,-,comp_4,0.0
global,66,-,comp_5,0.0
global,66,-,comp_6,0.0
global,66,-,comp_7,0.0
global,66,-,comp_8,0.0
global,66,-,comp_9,0.0
global,66,-,comp_10,0.0
global,66,-,comp_11,0.0
global,67,-,comp_0,0.0
global,67,-,comp_1,0.0
global,67,-,comp_2,0.0
global,67,-,comp_3,0.0
global,67,-,comp_4,0.0
global,67,-,comp_5,0.0
global,67,-,comp_6,0.0
global,67,-,comp_7,0.0
global,67,-,comp_8,0.0
global,67,-,comp_9,0.0
global,67,-,comp_10,0.0
global,67,-,comp_11,0.0
global,68,-,comp_0,0.0
global,68,-,comp_1,0.0
global,68,-,comp_2,0.0
global,68,-,comp_3,0.0
global,68,-,comp_4,0.0
global,68,-,comp_5,0.0
global,68,-,comp_6,0.0
global,68,-,comp_7,0.0
global,68,-,comp_8,0.0
global,68,-,comp_9,0.0
global,68,-,comp_10,0.0
global,68,-,comp_11,0.0
global,69,-,comp_0,0.0
global,69,-,comp_1,0.0
global,69,-,comp_2,0.0
global,69,-,comp_3,0.0
global,69,-,comp_4,0.0
global,69,-,comp_5,0.0
global,69,-,comp_6,0.0
global,69,-,comp_7,0.0
global,69,-,comp_8,0.0
global,69,-,comp_9,0.0
global,69,-,comp_10,0.0
global,69,-,comp_11,0.0
global,70,-,comp_0,-0.0
global,70,-,comp_1,0.0
global,70,-,comp_2,-6.12438
global,70,-,comp_3,-28.960679
global,70,-,comp_4,-1.106091
global,70,-,comp_5,0.0
global,70,-,comp_6,0.0
global,70,-,comp_7,0.0
global,70,-,comp_8,6.12438
global,70,-,comp_9,-25.546301
global,70,-,comp_10,1.106091
global,70,-,comp_11,0.0
global,71,-,comp_0,0.0
global,71,-,comp_1,0.0
global,71,-,comp_2,-10.278777
global,71,-,comp_3,-35.55418
global,71,-,comp_4,-0.336805
global,71,-,comp_5,0.0
global,71,-,comp_6,0.0
global,71,-,comp_7,0.0
global,71,-,comp_8,10.278777
global,71,-,comp_9,-38.966954
global,71,-,comp_10,0.336805
global,71,-,comp_11,0.0
global,72,-,comp_0,-0.0
global,72,-,comp_1,0.0
global,72,-,comp_2,-0.625235
global,72,-,comp_3,-3.927824
global,72,-,comp_4,0.270037
global,72,-,comp_5,0.0
global,72,-,comp_6,0.0
global,72,-,comp_7,0.0
global,72,-,comp_8,0.625235
global,72,-,comp_9,-1.63677
global,72,-,comp_10,-0.270037
global,72,-,comp_11,0.0
global,73,-,comp_0,0.0
global,73,-,comp_1,0.0
global,73,-,comp_2,-0.589721
global,73,-,comp_3,-1.45453
global,73,-,comp_4,-0.110187
global,73,-,comp_5,0.0
global,73,-,comp_6,0.0
global,73,-,comp_7,0.0
global,73,-,comp_8,0.589721
global,73,-,comp_9,-2.820949
global,73,-,comp_10,0.110187
global,73,-,comp_11,0.0
global,74,-,comp_0,-0.0
global,74,-,comp_1,0.0
global,74,-,comp_2,-0.901843
global,74,-,comp_3,-6.040776
global,74,-,comp_4,-3.261748
global,74,-,comp_5,0.0
global,74,-,comp_6,0.0
global,74,-,comp_7,0.0
global,74,-,comp_8,0.901843
global,74,-,comp_9,-1.985628
global,74,-,comp_10,3.261748
global,74,-,comp_11,0.0
global,75,-,comp_0,0.0
global,75,-,comp_1,0.0
global,75,-,comp_2,-4.068985
global,75,-,comp_3,-15.662809
global,75,-,comp_4,1.157679
global,75,-,comp_5,0.0
global,75,-,comp_6,0.0
global,75,-,comp_7,0.0
global,75,-,comp_8,4.068985
global,75,-,comp_9,-13.837329
global,75,-,comp_10,-1.157679
global,75,-,comp_11,0.0
global,76,-,comp_0,-0.0
global,76,-,comp_1,0.0
global,76,-,comp_2,13.828428
global,76,-,comp_3,20.715318
global,76,-,comp_4,-28.44375
global,76,-,comp_5,0.0
global,76,-,comp_6,0.0
global,76,-,comp_7,0.0
global,76,-,comp_8,-13.828428
global,76,-,comp_9,102.357687
global,76,-,comp_10,28.44375
global,76,-,comp_11,0.0
global,77,-,comp_0,0.0
global,77,-,comp_1,0.0
global,77,-,comp_2,-17.252252
global,77,-,comp_3,-104.120437
global,77,-,comp_4,29.836494
global,77,-,comp_5,0.0
global,77,-,comp_6,0.0
global,77,-,comp_7,0.0
global,77,-,comp_8,17.252252
global,77,-,comp_9,-20.958391
global,77,-,comp_10,-29.836494
global,77,-,comp_11,0.0
global,78,-,comp_0,0.0
global,78,-,comp_1,0.0
global,78,-,comp_2,1.417065
global,78,-,comp_3,-2.501635
global,78,-,comp_4,-11.202047
global,78,-,comp_5,0.0
global,78,-,comp_6,0.0
global,78,-,comp_7,0.0
global,78,-,comp_8,-1.417065
global,78,-,comp_9,2.501635
global,78,-,comp_10,4.116722
global,78,-,comp_11,0.0
global,79,-,comp_0,0.0
global,79,-,comp_1,0.0
global,79,-,comp_2,2.0423
global,79,-,comp_3,1.42619
global,79,-,comp_4,-4.386759
global,79,-,comp_5,0.0
global,79,-,comp_6,0.0
global,79,-,comp_7,0.0
global,79,-,comp_8,-2.0423
global,79,-,comp_9,-1.42619
global,79,-,comp_10,-5.824743
global,79,-,comp_11,0.0
global,80,-,comp_0,0.0
global,80,-,comp_1,0.0
global,80,-,comp_2,13.828428
global,80,-,comp_3,20.715318
global,80,-,comp_4,-97.585888
global,80,-,comp_5,0.0
global,80,-,comp_6,0.0
global,80,-,comp_7,0.0
global,80,-,comp_8,-13.828428
global,80,-,comp_9,-20.715318
global,80,-,comp_10,28.44375
global,80,-,comp_11,0.0
global,81,-,comp_0,0.0
global,81,-,comp_1,0.0
global,81,-,comp_2,-3.750064
global,81,-,comp_3,-2.176192
global,81,-,comp_4,9.240666
global,81,-,comp_5,0.0
global,81,-,comp_6,0.0
global,81,-,comp_7,0.0
global,81,-,comp_8,3.750064
global,81,-,comp_9,2.176192
global,81,-,comp_10,9.509654
global,81,-,comp_11,0.0
global,82,-,comp_0,0.0
global,82,-,comp_1,0.0
global,82,-,comp_2,-3.785578
global,82,-,comp_3,0.915108
global,82,-,comp_4,-9.12943
global,82,-,comp_5,0.0
global,82,-,comp_6,0.0
global,82,-,comp_7,0.0
global,82,-,comp_8,3.785578
global,82,-,comp_9,-0.915108
global,82,-,comp_10,28.057321
global,82,-,comp_11,0.0
global,83,-,comp_0,0.0
global,83,-,comp_1,0.0
global,83,-,comp_2,13.221423
global,83,-,comp_3,-1.76275
global,83,-,comp_4,-233.767594
global,83,-,comp_5,0.0
global,83,-,comp_6,0.0
global,83,-,comp_7,0.0
global,83,-,comp_8,-13.221423
global,83,-,comp_9,1.76275
global,83,-,comp_10,167.660479
global,83,-,comp_11,0.0
global,84,-,comp_0,0.0
global,84,-,comp_1,0.0
global,84,-,comp_2,-2.447252
global,84,-,comp_3,-2.659137
global,84,-,comp_4,6.993084
global,84,-,comp_5,0.0
global,84,-,comp_6,0.0
global,84,-,comp_7,0.0
global,84,-,comp_8,2.447252
global,84,-,comp_9,2.659137
global,84,-,comp_10,5.243175
global,84,-,comp_11,0.0
global,85,-,comp_0,0.0
global,85,-,comp_1,0.0
global,85,-,comp_2,-3.036973
global,85,-,comp_3,0.161811
global,85,-,comp_4,-5.353362
global,85,-,comp_5,0.0
global,85,-,comp_6,0.0
global,85,-,comp_7,0.0
global,85,-,comp_8,3.036973
global,85,-,comp_9,-0.161811
global,85,-,comp_10,20.538226
global,85,-,comp_11,0.0
global,86,-,comp_0,0.0
global,86,-,comp_1,0.0
global,86,-,comp_2,17.252252
global,86,-,comp_3,-20.958391
global,86,-,comp_4,-116.097755
global,86,-,comp_5,0.0
global,86,-,comp_6,0.0
global,86,-,comp_7,0.0
global,86,-,comp_8,-17.252252
global,86,-,comp_9,20.958391
global,86,-,comp_10,29.836494
global,86,-,comp_11,0.0
global,87,-,comp_0,-0.0
global,87,-,comp_1,0.0
global,87,-,comp_2,-3.657799
global,87,-,comp_3,-2.353423
global,87,-,comp_4,2.748073
global,87,-,comp_5,0.0
global,87,-,comp_6,0.0
global,87,-,comp_7,0.0
global,87,-,comp_8,3.657799
global,87,-,comp_9,-30.200991
global,87,-,comp_10,-2.748073
global,87,-,comp_11,0.0
global,88,-,comp_0,0.0
global,88,-,comp_1,0.0
global,88,-,comp_2,-1.271999
global,88,-,comp_3,-9.955783
global,88,-,comp_4,0.179211
global,88,-,comp_5,0.0
global,88,-,comp_6,0.0
global,88,-,comp_7,0.0
global,88,-,comp_8,1.271999
global,88,-,comp_9,0.733791
global,88,-,comp_10,-0.179211
global,88,-,comp_11,0.0
global,89,-,comp_0,-0.0
global,89,-,comp_1,0.0
global,89,-,comp_2,-1.587462
global,89,-,comp_3,-3.559878
global,89,-,comp_4,-0.928012
global,89,-,comp_5,0.0
global,89,-,comp_6,0.0
global,89,-,comp_7,0.0
global,89,-,comp_8,1.587462
global,89,-,comp_9,-10.568531
global,89,-,comp_10,0.928012
global,89,-,comp_11,0.0
global,90,-,comp_0,0.0
global,90,-,comp_1,0.0
global,90,-,comp_2,0.122658
global,90,-,comp_3,2.985156
global,90,-,comp_4,3.628465
global,90,-,comp_5,0.0
global,90,-,comp_6,0.0
global,90,-,comp_7,0.0
global,90,-,comp_8,-0.122658
global,90,-,comp_9,-2.095882
global,90,-,comp_10,-3.628465
global,90,-,comp_11,0.0
global,91,-,comp_0,0.0
global,91,-,comp_1,0.0
global,91,-,comp_2,3.657799
global,91,-,comp_3,2.353423
global,91,-,comp_4,-2.748073
global,91,-,comp_5,0.0
global,91,-,comp_6,0.0
global,91,-,comp_7,0.0
global,91,-,comp_8,-3.657799
global,91,-,comp_9,-2.353423
global,91,-,comp_10,-10.968674
global,91,-,comp_11,0.0
global,92,-,comp_0,0.0
global,92,-,comp_1,0.0
global,92,-,comp_2,5.245261
global,92,-,comp_3,5.913302
global,92,-,comp_4,11.896686
global,92,-,comp_5,0.0
global,92,-,comp_6,0.0
global,92,-,comp_7,0.0
global,92,-,comp_8,-5.245261
global,92,-,comp_9,-5.913302
global,92,-,comp_10,-31.566415
global,92,-,comp_11,0.0
global,93,-,comp_0,0.0
global,93,-,comp_1,0.0
global,93,-,comp_2,13.570064
global,93,-,comp_3,-5.696331
global,93,-,comp_4,-48.135462
global,93,-,comp_5,0.0
global,93,-,comp_6,0.0
global,93,-,comp_7,0.0
global,93,-,comp_8,-13.570064
global,93,-,comp_9,5.696331
global,93,-,comp_10,-2.752277
global,93,-,comp_11,0.0
global,94,-,comp_0,0.0
global,94,-,comp_1,0.0
global,94,-,comp_2,11.859944
global,94,-,comp_3,1.887044
global,94,-,comp_4,-1.8042
global,94,-,comp_5,0.0
global,94,-,comp_6,0.0
global,94,-,comp_7,0.0
global,94,-,comp_8,-11.859944
global,94,-,comp_9,-1.887044
global,94,-,comp_10,-42.670588
global,94,-,comp_11,0.0
global,95,-,comp_0,0.0
global,95,-,comp_1,0.0
global,95,-,comp_2,-1.271999
global,95,-,comp_3,-0.733791
global,95,-,comp_4,0.179211
global,95,-,comp_5,0.0
global,95,-,comp_6,0.0
global,95,-,comp_7,0.0
global,95,-,comp_8,1.271999
global,95,-,comp_9,0.733791
global,95,-,comp_10,4.590785
global,95,-,comp_11,0.0
global,96,-,comp_0,0.0
global,96,-,comp_1,0.0
global,96,-,comp_2,-1.149341
global,96,-,comp_3,1.362091
global,96,-,comp_4,-0.962321
global,96,-,comp_5,0.0
global,96,-,comp_6,0.0
global,96,-,comp_7,0.0
global,96,-,comp_8,1.149341
global,96,-,comp_9,-1.362091
global,96,-,comp_10,5.272348
global,96,-,comp_11,0.0
global,97,-,comp_0,0.0
global,97,-,comp_1,0.0
global,97,-,comp_2,-5.333753
global,97,-,comp_3,-33.342304
global,97,-,comp_4,-0.87899
global,97,-,comp_5,0.0
global,97,-,comp_6,0.0
global,97,-,comp_7,0.0
global,97,-,comp_8,5.333753
global,97,-,comp_9,-33.329611
global,97,-,comp_10,0.87899
global,97,-,comp_11,0.0
global,98,-,comp_0,0.0
global,98,-,comp_1,0.0
global,98,-,comp_2,0.0
global,98,-,comp_3,0.0
global,98,-,comp_4,-0.0
global,98,-,comp_5,0.0
global,98,-,comp_6,0.0
global,98,-,comp_7,0.0
global,98,-,comp_8,-0.0
global,98,-,comp_9,0.0
global,98,-,comp_10,-0.0
global,98,-,comp_11,0.0
global,99,-,comp_0,179.106386
global,99,-,comp_1,-1.740995
global,99,-,comp_2,-11.862905
global,99,-,comp_3,-8.196985
global,99,-,comp_4,70.15176
global,99,-,comp_5,-2.91931
global,99,-,comp_6,-179.106386
global,99,-,comp_7,1.740995
global,99,-,comp_8,11.862905
global,99,-,comp_9,8.196985
global,99,-,comp_10,-33.969899
global,99,-,comp_11,-2.390725
global,100,-,comp_0,-0.0
global,100,-,comp_1,-3.834924
global,100,-,comp_2,13.211586
global,100,-,comp_3,-0.0
global,100,-,comp_4,-20.147669
global,100,-,comp_5,-5.84826
global,100,-,comp_6,0.0
global,100,-,comp_7,3.834924
global,100,-,comp_8,-13.211586
global,100,-,comp_9,0.0
global,100,-,comp_10,-20.147669
global,100,-,comp_11,-5.84826
global,101,-,comp_0,-0.45004
global,101,-,comp_1,-0.812109
global,101,-,comp_2,33.929407
global,101,-,comp_3,22.457493
global,101,-,comp_4,-155.864005
global,101,-,comp_5,0.875876
global,101,-,comp_6,0.45004
global,101,-,comp_7,0.812109
global,101,-,comp_8,-33.929407
global,101,-,comp_9,-22.457493
global,101,-,comp_10,52.379312
global,101,-,comp_11,-3.352809
global,102,-,comp_0,0.0
global,102,-,comp_1,0.0
global,102,-,comp_2,-0.0
global,102,-,comp_3,0.0
global,102,-,comp_4,0.0
global,102,-,comp_5,0.0
global,102,-,comp_6,0.0
global,102,-,comp_7,-0.0
global,102,-,comp_8,0.0
global,102,-,comp_9,-0.0
global,102,-,comp_10,-0.0
global,102,-,comp_11,0.0
global,103,-,comp_0,0.0
global,103,-,comp_1,-0.0
global,103,-,comp_2,44.302103
global,103,-,comp_3,0.0
global,103,-,comp_4,-225.940724
global,103,-,comp_5,-0.0
global,103,-,comp_6,0.0
global,103,-,comp_7,0.0
global,103,-,comp_8,-44.302103
global,103,-,comp_9,-0.0
global,103,-,comp_10,0.0
global,103,-,comp_11,-0.0
global,104,-,comp_0,0.0
global,104,-,comp_1,-0.0
global,104,-,comp_2,0.0
global,104,-,comp_3,-0.0
global,104,-,comp_4,-0.0
global,104,-,comp_5,-0.0
global,104,-,comp_6,0.0
global,104,-,comp_7,0.0
global,104,-,comp_8,-0.0
