tipo,elemento,componente,valor_cache
fuerza|local,102,comp_0,832.5991734897458
fuerza|local,102,comp_1,-14.076137422986367
fuerza|local,102,comp_2,3.9353159547195298
fuerza|local,102,comp_3,-0.034496394010911195
fuerza|local,102,comp_4,-7.8892333333909725
fuerza|local,102,comp_5,-13.884727331187582
fuerza|local,102,comp_6,-832.5991734897458
fuerza|local,102,comp_7,14.076137422986367
fuerza|local,102,comp_8,-3.9353159547195298
fuerza|local,102,comp_9,0.034496394010911195
fuerza|local,102,comp_10,-7.694617847298364
fuerza|local,102,comp_11,-41.85677686383843
fuerza|local,104,comp_0,323.39437896259955
fuerza|local,104,comp_1,-154.16241293138074
fuerza|local,104,comp_2,9.452289243440376
fuerza|local,104,comp_3,0.03326429683772602
fuerza|local,104,comp_4,-16.15109160393635
fuerza|local,104,comp_5,-255.27104589900938
fuerza|local,104,comp_6,-323.39437896259955
fuerza|local,104,comp_7,154.16241293138074
fuerza|local,104,comp_8,-9.452289243440376
fuerza|local,104,comp_9,-0.03326429683772602
fuerza|local,104,comp_10,-21.27997380008753
fuerza|local,104,comp_11,-355.2121093092583
fuerza|local,106,comp_0,999.6984113747941
fuerza|local,106,comp_1,3.127520676247276
fuerza|local,106,comp_2,0.8843872055213989
fuerza|local,106,comp_3,-0.0007673618288427359
fuerza|local,106,comp_4,-1.1836804029081531
fuerza|local,106,comp_5,-0.726540476980789
fuerza|local,106,comp_6,-999.6984113747941
fuerza|local,106,comp_7,-3.127520676247276
fuerza|local,106,comp_8,-0.8843872055213989
fuerza|local,106,comp_9,0.0007673618288427359
fuerza|local,106,comp_10,-2.3184929309565865
fuerza|local,106,comp_11,13.111522354920002
fuerza|local,109,comp_0,756.3327767506074
fuerza|local,109,comp_1,-25.73903580826368
fuerza|local,109,comp_2,-1.6590946834176352
fuerza|local,109,comp_3,-0.034496394010911195
fuerza|local,109,comp_4,3.162797125026217
fuerza|local,109,comp_5,-32.356172937237396
fuerza|local,109,comp_6,-756.3327767506074
fuerza|local,109,comp_7,25.73903580826368
fuerza|local,109,comp_8,1.6590946834176352
fuerza|local,109,comp_9,0.034496394010911195
fuerza|local,109,comp_10,3.4072178213076185
fuerza|local,109,comp_11,-69.57040886348676
fuerza|local,111,comp_0,583.78921177676
fuerza|local,111,comp_1,149.74199237941124
fuerza|local,111,comp_2,-8.774812014844581
fuerza|local,111,comp_3,0.03326429683772602
fuerza|local,111,comp_4,11.443375303874447
fuerza|local,111,comp_5,132.97462215472316
fuerza|local,111,comp_6,-583.78921177676
fuerza|local,111,comp_7,-149.74199237941124
fuerza|local,111,comp_8,8.774812014844581
fuerza|local,111,comp_9,-0.03326429683772602
fuerza|local,111,comp_10,23.304880274910094
fuerza|local,111,comp_11,460.0036676677453
fuerza|local,113,comp_0,956.856068423456
fuerza|local,113,comp_1,0.5796438824879303
fuerza|local,113,comp_2,-1.826690652074843
fuerza|local,113,comp_3,-0.0007673618288427359
fuerza|local,113,comp_4,2.3970093370080243
fuerza|local,113,comp_5,-4.083061538461209
fuerza|local,113,comp_6,-956.856068423456
fuerza|local,113,comp_7,-0.5796438824879303
fuerza|local,113,comp_8,1.826690652074843
fuerza|local,113,comp_9,0.0007673618288427359
fuerza|local,113,comp_10,4.836685645208353
fuerza|local,113,comp_11,6.378451313113413
fuerza|local,116,comp_0,1104.0905451990361
fuerza|local,116,comp_1,-32.90428219516299
fuerza|local,116,comp_2,-0.19841308029664406
fuerza|local,116,comp_3,-0.034496394010911195
fuerza|local,116,comp_4,-0.7011917203095097
fuerza|local,116,comp_5,-41.832664301606094
fuerza|local,116,comp_6,-1104.0905451990361
fuerza|local,116,comp_7,32.90428219516299
fuerza|local,116,comp_8,0.19841308029664406
fuerza|local,116,comp_9,0.034496394010911195
fuerza|local,116,comp_10,1.4869075182842202
fuerza|local,116,comp_11,-88.46829319123934
fuerza|local,118,comp_0,828.9251423415441
fuerza|local,118,comp_1,190.7838961912522
fuerza|local,118,comp_2,-0.8676169995512577
fuerza|local,118,comp_3,0.03326429683772602
fuerza|local,118,comp_4,1.01366729678357
fuerza|local,118,comp_5,177.97483063942366
fuerza|local,118,comp_6,-828.9251423415441
fuerza|local,118,comp_7,-190.7838961912522
fuerza|local,118,comp_8,0.8676169995512577
fuerza|local,118,comp_9,-0.03326429683772602
fuerza|local,118,comp_10,2.42209602143941
fuerza|local,118,comp_11,577.529398277935
fuerza|local,120,comp_0,1453.1882373031879
fuerza|local,120,comp_1,0.6632598296164031
fuerza|local,120,comp_2,-0.36010797842634407
fuerza|local,120,comp_3,-0.0007673618288427359
fuerza|local,120,comp_4,0.4611202077920063
