nodo,direccion,valor_kN
227,comp_4,-1.316169395693123e-13
227,comp_5,7.882477676992771
228,comp_0,0.02542270098026226
228,comp_1,-4.728220882440277
228,comp_2,0.0
228,comp_3,74.89501877785398
228,comp_4,0.4026955835274858
228,comp_5,-7.882477676992771
230,comp_0,-0.025422700980261767
230,comp_1,5.230878626356244
230,comp_2,0.0
230,comp_3,-8.526512829121202e-14
230,comp_4,-1.3683498778505054e-13
230,comp_5,7.882477676992771
231,comp_0,0.025422700980261767
231,comp_1,-5.230878626356244
231,comp_2,0.0
231,comp_3,82.85711744148298
231,comp_4,0.4026955835274832
231,comp_5,-7.882477676992771
233,comp_0,0.33585330831750787
233,comp_1,1.2094595556345134
233,comp_2,0.0
233,comp_3,3.552713678800501e-15
233,comp_4,-2.886579864025407e-14
233,comp_5,1.6575105325302841
234,comp_0,-0.33585330831750787
234,comp_1,-1.2094595556345134
234,comp_2,0.0
234,comp_3,19.157839361250687
234,comp_4,-5.319916403749296
234,comp_5,-1.6575105325302841
236,comp_0,0.19665716285370025
236,comp_1,1.2733528683064237
236,comp_2,0.0
236,comp_3,-1.5987211554602254e-14
236,comp_4,-3.375077994860476e-14
236,comp_5,1.6575105325302841
237,comp_0,-0.19665716285370025
237,comp_1,-1.2733528683064237
237,comp_2,0.0
237,comp_3,20.169909433973764
237,comp_4,-3.1150494596025777
237,comp_5,-1.6575105325302841
239,comp_0,0.18159659629532052
239,comp_1,1.3463737970743226
239,comp_2,0.0
239,comp_3,-2.1316282072803006e-14
239,comp_4,-2.842170943040401e-14
239,comp_5,1.6575105325302841
240,comp_0,-0.18159659629532052
240,comp_1,-1.3463737970743226
240,comp_2,0.0
240,comp_3,21.326560945657288
240,comp_4,-2.8764900853178483
240,comp_5,-1.6575105325302841
242,comp_0,0.019353220189143573
242,comp_1,1.3495684627079194
242,comp_2,0.0
242,comp_3,-3.552713678800501e-15
242,comp_4,-2.2842838731662596e-14
242,comp_5,1.6575105325302841
243,comp_0,-0.019353220189143573
243,comp_1,-1.3495684627079194
243,comp_2,0.0
243,comp_3,21.377164449293446
243,comp_4,-0.30655500779601136
243,comp_5,-1.6575105325302841
245,comp_0,-0.027882193107590852
245,comp_1,1.2724401066968272
245,comp_2,0.0
245,comp_3,1.2434497875801753e-14
245,comp_4,-2.731148640577885e-14
245,comp_5,1.6575105325302841
246,comp_0,0.027882193107590852
246,comp_1,-1.2724401066968272
246,comp_2,0.0
246,comp_3,20.155451290077732
246,comp_4,0.4416539388242664
246,comp_5,-1.6575105325302841
248,comp_0,-0.11299721320267138
248,comp_1,0.6510776409624823
248,comp_2,0.0
248,comp_3,-4.440892098500626e-15
248,comp_4,-4.951594689828198e-14
248,comp_5,1.6575105325302841
249,comp_0,0.11299721320267138
249,comp_1,-0.6510776409624823
249,comp_2,0.0
249,comp_3,10.313069832845724
249,comp_4,1.7898758571303641
249,comp_5,-1.6575105325302841
251,comp_0,-0.1129972132026713
251,comp_1,0.8804089953741648
251,comp_2,0.0
251,comp_3,-1.7763568394002505e-14
251,comp_4,-5.040412531798211e-14
251,comp_5,1.6575105325302841
252,comp_0,0.1129972132026713
252,comp_1,-0.8804089953741648
252,comp_2,0.0
252,comp_3,13.945678486726788
252,comp_4,1.7898758571303637
252,comp_5,-1.6575105325302841
254,comp_0,0.3867397680526375
254,comp_1,1.3488838915007204
254,comp_2,0.0
254,comp_3,-5.329070518200751e-15
254,comp_4,-2.6645352591003757e-14
254,comp_5,1.6575105325302841
255,comp_0,-0.3867397680526375
255,comp_1,-1.3488838915007204
255,comp_2,0.0
255,comp_3,21.366320841371415
255,comp_4,-6.125957925953751
255,comp_5,-1.6575105325302841
257,comp_0,0.0
257,comp_1,0.0
257,comp_2,194.700473822841
257,comp_3,-0.030345782941398756
257,comp_4,638.92350200977
257,comp_5,0.0
258,comp_0,0.0
258,comp_1,0.0
258,comp_2,897.474832689886
258,comp_3,-0.19390368933640173
258,comp_4,-749.7242043583017
258,comp_5,0.0
259,comp_0,0.0
259,comp_1,0.0
259,comp_2,46.57739456834973
259,comp_3,0.0
259,comp_4,0.0
259,comp_5,0.0
260,comp_0,0.0
260,comp_1,0.0
260,comp_2,46.57739456834973
260,comp_3,0.0
260,comp_4,0.0
260,comp_5,0.0
261,comp_0,0.0
261,comp_1,0.0
261,comp_2,49.55041975356336
261,comp_3,0.0
261,comp_4,0.0
261,comp_5,0.0
262,comp_0,0.0
262,comp_1,0.0
262,comp_2,49.55041975356336
262,comp_3,0.0
262,comp_4,0.0
262,comp_5,0.0
263,comp_0,0.0
263,comp_1,0.0
263,comp_2,46.74978846597784
263,comp_3,0.0
263,comp_4,0.0
263,comp_5,0.0
264,comp_0,0.0
264,comp_1,0.0
264,comp_2,46.74978846597784
264,comp_3,0.0
264,comp_4,0.0
264,comp_5,0.0
265,comp_0,0.0
265,comp_1,0.0
265,comp_2,48.31463494182631
265,comp_3,0.0
265,comp_4,0.0
265,comp_5,0.0
266,comp_0,0.0
266,comp_1,0.0
266,comp_2,48.31463494182631
266,comp_3,0.0
266,comp_4,0.0
266,comp_5,0.0
267,comp_0,-4.717696564258963
267,comp_1,-2.397121554963974
267,comp_2,3.865352482534945e-12
267,comp_3,-1.3788081787424744e-11
267,comp_4,-7.407408020299044e-13
267,comp_5,0.0748375292056461
268,comp_0,4.717696564258963
268,comp_1,2.39712155496398
268,comp_2,459.1804128968239
268,comp_3,-17.60648291959587
268,comp_4,4.922931440948009
268,comp_5,-0.07483752920564539
270,comp_0,-6.036859906118472
270,comp_1,-6.557664061963356
270,comp_2,-1.4438228390645236e-11
270,comp_3,-7.65476571018553e-12
270,comp_4,1.7479351299698465e-12
270,comp_5,0.0748375292056461
271,comp_0,6.036859906118472
271,comp_1,6.5576640619633615
271,comp_2,580.1684085572699
271,comp_3,-23.098399028835054
271,comp_4,6.662430761549448
271,comp_5,-0.07483752920564539
273,comp_0,1.7620903333427815
273,comp_1,-4.783486789642162
273,comp_2,0.0
273,comp_3,7.371880883511039e-13
273,comp_4,-8.881784197001252e-15
273,comp_5,0.13286971038998588
274,comp_0,-1.7620903333427815
274,comp_1,4.783486789642162
274,comp_2,426.80793877837516
274,comp_3,-18.9426076869837
274,comp_4,-6.977877720037405
274,comp_5,-0.13286971038998588
276,comp_0,1.7646588189694699
276,comp_1,-4.7834867896421835
276,comp_2,0.0
276,comp_3,6.821210263296962e-13
276,comp_4,1.7763568394002505e-15
276,comp_5,0.13286971038998588
277,comp_0,-1.7646588189694699
277,comp_1,4.7834867896421835
277,comp_2,426.80793877837516
277,comp_3,-18.942607686983727
277,comp_4,-6.988048923119102
277,comp_5,-0.13286971038998588
279,comp_0,0.6307428240458943
279,comp_1,-0.1887627472725712
279,comp_2,0.0
279,comp_3,-4.674038933671909e-14
279,comp_4,-2.4424906541753444e-15
279,comp_5,0.006103765162039835
280,comp_0,-0.6307428240458943
280,comp_1,0.1887627472725712
280,comp_2,102.49554808756291
280,comp_3,-0.7475004791993352
280,comp_4,-2.497741583221739
280,comp_5,-0.006103765162039835
282,comp_0,0.6310704370084826
282,comp_1,-0.18876274727257375
282,comp_2,0.0
282,comp_3,-5.345723863570129e-14
282,comp_4,-2.4424906541753444e-15
282,comp_5,0.006103765162039835
283,comp_0,-0.6310704370084826
283,comp_1,0.18876274727257375
283,comp_2,102.49554808756291
283,comp_3,-0.7475004791993385
283,comp_4,-2.499038930553589
283,comp_5,-0.006103765162039835
285,comp_0,0.03942276917894471
285,comp_1,-0.014077141270793606
285,comp_2,0.0
285,comp_3,4.718447854656915e-16
285,comp_4,-4.996003610813204e-16
285,comp_5,0.0003814853226274897
286,comp_0,-0.03942276917894471
286,comp_1,0.014077141270793606
286,comp_2,358.23362572624274
286,comp_3,-0.05574547943234315
286,comp_4,-0.15611416594862054
286,comp_5,-0.0003814853226274897
288,comp_0,0.03943300708402563
288,comp_1,-0.014077141270793613
288,comp_2,0.0
288,comp_3,4.579669976578771e-16
288,comp_4,-6.106226635438361e-16
288,comp_5,0.0003814853226274897
289,comp_0,-0.03943300708402563
289,comp_1,0.014077141270793613
289,comp_2,358.23362572624274
289,comp_3,-0.05574547943234316
289,comp_4,-0.1561547080527409
289,comp_5,-0.0003814853226274897
291,comp_0,-0.7945256088163954
291,comp_1,-0.010628137604970347
291,comp_2,0.0
291,comp_3,-1.3877787807814457e-14
291,comp_4,1.709743457922741e-14
291,comp_5,0.01892332743540808
292,comp_0,0.49954737077743655
292,comp_1,-0.08919979538597582
292,comp_2,7.105427357601002e-15
292,comp_3,-8.806844142839054e-14
292,comp_4,-2.4424906541753444e-15
292,comp_5,-0.012367750306713714
294,comp_0,0.29497823803895884
294,comp_1,0.09982793299094617
294,comp_2,83.68585748379297
294,comp_3,-1.143868419016656
294,comp_4,0.3580200569898905
294,comp_5,-0.006555577128694368
296,comp_0,-0.7969762556529683
296,comp_1,-0.010628137604970042
296,comp_2,0.0
296,comp_3,-1.426636586643326e-14
296,comp_4,1.5987211554602254e-14
296,comp_5,0.01892332743540808
297,comp_0,0.5008141489479587
297,comp_1,-0.08919979538597612
297,comp_2,7.105427357601002e-15
297,comp_3,-8.884559754562815e-14
297,comp_4,7.771561172376096e-15
297,comp_5,-0.012367750306713714
299,comp_0,0.2961621067050096
299,comp_1,0.09982793299094617
299,comp_2,83.68585748379297
299,comp_3,-1.143868419016656
299,comp_4,0.3623798552697356
299,comp_5,-0.006555577128694368
301,comp_0,-0.8313610031608625
301,comp_1,0.036464789757068114
301,comp_2,-5.684341886080802e-14
301,comp_3,-6.006306563222097e-14
301,comp_4,3.1086244689504383e-15
301,comp_5,0.02155230952908442
302,comp_0,0.5227204718328806
302,comp_1,-0.1273800320571553
302,comp_2,3.552713678800501e-14
302,comp_3,-3.397282455352979e-14
302,comp_4,-2.6645352591003757e-15
302,comp_5,-0.014085978467505946
304,comp_0,0.30864053132798186
304,comp_1,0.0909152423000872
304,comp_2,89.88617071646058
304,comp_3,-1.2244736459629315
304,comp_4,0.3744599396594084
304,comp_5,-0.007466331061578476
306,comp_0,-0.8340449187065984
306,comp_1,0.03646478975706653
306,comp_2,-5.684341886080802e-14
306,comp_3,-5.595524044110789e-14
306,comp_4,7.549516567451064e-15
306,comp_5,0.02155230952908442
307,comp_0,0.5241078302943795
307,comp_1,-0.12738003205715356
307,comp_2,3.552713678800501e-14
307,comp_3,-3.036459972349803e-14
307,comp_4,-1.5543122344752192e-15
307,comp_5,-0.014085978467505946
309,comp_0,0.30993708841221884
309,comp_1,0.09091524230008703
309,comp_2,89.88617071646058
309,comp_3,-1.224473645962931
309,comp_4,0.3792347322590245
309,comp_5,-0.007466331061578476
311,comp_0,-0.7608834860204674
311,comp_1,-1.5247069967514189
311,comp_2,5.684341886080802e-14
311,comp_3,-1.1084466677857563e-12
311,comp_4,2.6867397195928788e-14
311,comp_5,0.39665332247843077
312,comp_0,0.47840754294498006
312,comp_1,-1.3442545510211903
312,comp_2,-1.4210854715202004e-14
312,comp_3,-1.538769112130467e-12
312,comp_4,1.9761969838327786e-14
312,comp_5,-0.2592413658478681
314,comp_0,0.2824759430754873
314,comp_1,2.868961547772609
314,comp_2,191.20047446454635
314,comp_3,-28.04542348040033
314,comp_4,0.3427155990956917
314,comp_5,-0.1374119566305627
316,comp_0,-0.7608834860204648
316,comp_1,0.7658930653873708
316,comp_2,5.684341886080802e-14
316,comp_3,-5.648814749292796e-13
316,comp_4,2.3314683517128287e-14
316,comp_5,0.39665332247843077
317,comp_0,0.4784075429449781
317,comp_1,-2.528302008538337
317,comp_2,-1.4210854715202004e-14
317,comp_3,-1.334043986389588e-12
317,comp_4,2.7977620220553945e-14
317,comp_5,-0.2592413658478681
319,comp_0,0.28247594307548674
319,comp_1,1.7624089431509664
319,comp_2,191.20047446454635
319,comp_3,-23.97035478356557
319,comp_4,0.34271559909569016
319,comp_5,-0.1374119566305627
321,comp_0,0.03560439356762038
321,comp_1,-0.06632273407445893
321,comp_2,0.0
321,comp_3,6.6058269965196814e-15
321,comp_4,-1.942890293094024e-16
321,comp_5,0.0026278302308112397
322,comp_0,-0.07045995095017998
322,comp_1,0.09201701309239972
322,comp_2,59.532299186350656
322,comp_3,-0.8305240886028583
322,comp_4,-0.696070818760361
322,comp_5,-0.0026973228823463473
324,comp_0,0.03552188530392539
324,comp_1,-0.0663227340744588
324,comp_2,0.0
324,comp_3,7.382983113757291e-15
324,comp_4,-9.159339953157541e-16
324,comp_5,0.0026278302308112397
325,comp_0,-0.03552188530392539
325,comp_1,0.0663227340744588
325,comp_2,33.05015386969866
325,comp_3,-0.525276053869721
325,comp_4,-0.2813333316070882
325,comp_5,-0.0026278302308112397
327,comp_0,0.03560439356762035
327,comp_1,-0.06441100110298997
327,comp_2,0.0
327,comp_3,7.605027718682322e-15
327,comp_4,-8.326672684688674e-17
327,comp_5,0.0026278302308112397
328,comp_0,-0.07045995095017993
328,comp_1,0.09008332732579565
328,comp_2,59.532299186350656
328,comp_3,-0.8151223642626205
328,comp_4,-0.696070818760361
328,comp_5,-0.0026973228823463473
330,comp_0,0.03552188530392536
330,comp_1,-0.06441100110298988
330,comp_2,0.0
330,comp_3,8.104628079763643e-15
330,comp_4,-8.049116928532385e-16
330,comp_5,0.0026278302308112397
331,comp_0,-0.03552188530392536
331,comp_1,0.06441100110298988
331,comp_2,33.05015386969866
331,comp_3,-0.5101351287356879
331,comp_4,-0.28133333160708807
331,comp_5,-0.0026278302308112397
333,comp_0,-0.3830943195472438
333,comp_1,-0.04036237765052997
333,comp_2,-5.684341886080802e-14
333,comp_3,-8.171241461241152e-14
333,comp_4,-7.882583474838611e-15
333,comp_5,0.04900911940966429
334,comp_0,0.24026883384399383
334,comp_1,-0.2399744277566681
334,comp_2,3.552713678800501e-14
334,comp_3,-7.294165271787278e-14
334,comp_4,1.3322676295501878e-14
334,comp_5,-0.03203097096319801
336,comp_0,0.14282548570324996
336,comp_1,0.2803368054071981
336,comp_2,84.94240764521012
336,comp_3,-3.1705662327412596
336,comp_4,0.17971326474751853
336,comp_5,-0.016978148446466283
338,comp_0,-0.3830943195472436
338,comp_1,0.0987245872077166
338,comp_2,-5.684341886080802e-14
338,comp_3,-1.0036416142611415e-13
338,comp_4,-5.662137425588298e-15
338,comp_5,0.04900911940966429
339,comp_0,0.2402688338439935
339,comp_1,-0.3118706831686398
339,comp_2,3.552713678800501e-14
339,comp_3,-1.0114131754335176e-13
339,comp_4,1.3322676295501878e-14
339,comp_5,-0.03203097096319801
341,comp_0,0.14282548570325013
341,comp_1,0.2131460959609232
341,comp_2,84.94240764521012
341,comp_3,-2.9231249853581236
341,comp_4,0.17971326474751897
341,comp_5,-0.016978148446466283
343,comp_0,0.034855557382559604
343,comp_1,-0.025694279017940788
343,comp_2,0.0
343,comp_3,3.608224830031759e-16
343,comp_4,-1.6653345369377348e-16
343,comp_5,6.949265153510749e-05
345,comp_0,0.0348544818029406
345,comp_1,-0.025694279017940788
345,comp_2,0.0
345,comp_3,3.608224830031759e-16
345,comp_4,1.609823385706477e-15
345,comp_5,6.949265153510749e-05
346,comp_0,-0.0348544818029406
346,comp_1,0.025694279017940788
346,comp_2,26.482145316651994
346,comp_3,-0.3052480347331369
346,comp_4,-0.41407124381893595
346,comp_5,-6.949265153510749e-05
348,comp_0,0.034855557382559584
348,comp_1,-0.025672326222805675
348,comp_2,0.0
348,comp_3,9.992007221626409e-16
348,comp_4,0.0
348,comp_5,6.949265153510749e-05
350,comp_0,0.03485448180294065
350,comp_1,-0.025672326222805658
350,comp_2,0.0
350,comp_3,1.1934897514720433e-15
350,comp_4,1.2212453270876722e-15
350,comp_5,6.949265153510749e-05
351,comp_0,-0.03485448180294065
351,comp_1,0.025672326222805658
351,comp_2,26.482145316651994
351,comp_3,-0.30498723552693235
351,comp_4,-0.4140712438189361
351,comp_5,-6.949265153510749e-05
353,comp_0,0.13663313031194307
353,comp_1,21.993637343409603
353,comp_2,0.0
353,comp_3,0.0
353,comp_4,-1.554312234475219e-14
353,comp_5,57.547303360746895
354,comp_0,-0.13663313031194307
354,comp_1,-21.993637343409603
354,comp_2,54.12868026875
354,comp_3,348.37921551960807
354,comp_4,-2.1642687841411625
354,comp_5,-57.547303360746895
356,comp_0,0.1366331303119429
356,comp_1,44.37496641875162
356,comp_2,0.0
356,comp_3,7.958078640513122e-13
356,comp_4,-1.3766765505351941e-14
356,comp_5,57.547303360746895
357,comp_0,-0.1366331303119429
357,comp_1,-44.37496641875162
357,comp_2,54.12868026875
357,comp_3,702.8994680730248
357,comp_4,-2.1642687841411616
357,comp_5,-57.547303360746895
359,comp_0,0.14458531351832343
359,comp_1,1.6513275386613029
359,comp_2,0.0
359,comp_3,1.0658141036401503e-14
359,comp_4,-7.993605777301127e-15
359,comp_5,2.9307252813090203
360,comp_0,-0.14458531351832343
360,comp_1,-1.6513275386613029
360,comp_2,23.30042528125
360,comp_3,26.157028212395026
360,comp_4,-2.290231366130235
360,comp_5,-2.9307252813090203
362,comp_0,0.11845642706526513
362,comp_1,1.6513275386613036
362,comp_2,0.0
362,comp_3,1.7763568394002505e-14
362,comp_4,-9.325873406851315e-15
362,comp_5,2.9307252813090203
363,comp_0,-0.11845642706526513
363,comp_1,-1.6513275386613036
363,comp_2,23.30042528125
363,comp_3,26.15702821239503
363,comp_4,-1.8763498047137903
363,comp_5,-2.9307252813090203
365,comp_0,0.14458531351832316
365,comp_1,2.103865335980247
365,comp_2,3.552713678800501e-15
365,comp_3,2.4868995751603507e-14
365,comp_4,-5.10702591327572e-15
365,comp_5,2.9307252813090203
366,comp_0,-0.14458531351832316
366,comp_1,-2.103865335980247
366,comp_2,28.318978418749996
366,comp_3,33.32522692192708
366,comp_4,-2.290231366130233
366,comp_5,-2.9307252813090203
368,comp_0,0.11845642706526499
368,comp_1,2.103865335980248
368,comp_2,3.552713678800501e-15
368,comp_3,3.907985046680551e-14
368,comp_4,-7.771561172376096e-15
368,comp_5,2.9307252813090203
369,comp_0,-0.11845642706526499
369,comp_1,-2.103865335980248
369,comp_2,28.318978418749996
369,comp_3,33.32522692192709
369,comp_4,-1.8763498047137896
369,comp_5,-2.9307252813090203
371,comp_0,0.018738200751218164
371,comp_1,0.5299346815539595
371,comp_2,-3.552713678800501e-15
371,comp_3,1.0658141036401503e-14
371,comp_4,-1.0130785099704553e-14
371,comp_5,0.9857776626564223
372,comp_0,-0.018738200751218164
372,comp_1,-0.5299346815539595
372,comp_2,29.012717921835826
372,comp_3,8.394165355814707
372,comp_4,-0.29681309989928556
372,comp_5,-0.9857776626564223
374,comp_0,0.022450220755237213
374,comp_1,4.960392625929564
374,comp_2,0.0
374,comp_3,2.398081733190338e-14
374,comp_4,-1.4280243654241076e-14
374,comp_5,8.576000141174685
375,comp_0,-0.022450220755237213
375,comp_1,-4.960392625929564
375,comp_2,47.989590021653015
375,comp_3,78.57261919472427
375,comp_4,-0.3556114967629432
375,comp_5,-8.576000141174685
377,comp_0,0.018738200751218164
377,comp_1,0.7073129155318303
377,comp_2,-3.552713678800501e-15
377,comp_3,1.687538997430238e-14
377,comp_4,-1.0130785099704553e-14
377,comp_5,0.9857776626564223
378,comp_0,-0.018738200751218164
378,comp_1,-0.7073129155318303
378,comp_2,29.012717921835826
378,comp_3,11.203836582024175
378,comp_4,-0.29681309989928556
378,comp_5,-0.9857776626564223
380,comp_0,0.022450220755237213
380,comp_1,6.620721180467958
380,comp_2,0.0
380,comp_3,2.708944180085382e-13
380,comp_4,-1.4280243654241076e-14
380,comp_5,8.576000141174685
381,comp_0,-0.022450220755237213
381,comp_1,-6.620721180467958
381,comp_2,47.989590021653015
381,comp_3,104.87222349861219
381,comp_4,-0.3556114967629432
381,comp_5,-8.576000141174685
396,comp_0,9.627116544675662
396,comp_1,-4.736500932813782e-10
396,comp_2,278.79636503167745
396,comp_3,3.4152332992848894e-09
396,comp_4,0.12121021813234344
396,comp_5,-3.3986440906074632e-09
399,comp_0,0.0
399,comp_1,0.0
399,comp_2,97.13625930905016
399,comp_3,0.0
399,comp_4,0.0
399,comp_5,0.0
400,comp_0,0.0
400,comp_1,0.0
400,comp_2,97.13625930905016
400,comp_3,0.0
400,comp_4,0.0
400,comp_5,0.0
402,comp_0,0.0
402,comp_1,0.0
402,comp_2,108.90390922625893
402,comp_3,0.0
402,comp_4,0.0
402,comp_5,0.0
403,comp_0,0.0
403,comp_1,0.0
403,comp_2,108.90390922625893
403,comp_3,0.0
403,comp_4,0.0
403,comp_5,0.0
405,comp_0,0.0
405,comp_1,0.0
405,comp_2,175.29339465288754
405,comp_3,0.0
405,comp_4,0.0
405,comp_5,0.0
406,comp_0,0.0
406,comp_1,0.0
406,comp_2,175.29339465288754
406,comp_3,0.0
406,comp_4,0.0
406,comp_5,0.0
429,comp_0,-3.520878699646349e-10
429,comp_1,3.5067153756250757e-10
429,comp_2,5.0953872232639696e-08
429,comp_3,4.340891736343e-09
429,comp_4,7.949282121444412e-09
429,comp_5,-1.7604876531300233e-10
430,comp_0,-1.3082160733663254e-09
430,comp_1,1.2777374274618778e-10
430,comp_2,-3.2992801379805314e-08
430,comp_3,-3.00602352037993e-09
430,comp_4,-6.920611639316121e-09
430,comp_5,3.4447396347743893e-12
671,comp_0,9.62711654467568
671,comp_1,-4.73650084431565e-10
671,comp_2,444.38089263966776
671,comp_3,0.009628655496438862
671,comp_4,-26.693351399819484
671,comp_5,-0.0003324904037888218
672,comp_0,-9.62711654467568
672,comp_1,4.73650084431565e-10
672,comp_2,-278.7963650316774
672,comp_3,-0.009628654075488609
672,comp_4,55.57470103384652
672,comp_5,0.0003324904037888218
674,comp_0,-9.627116544675646
674,comp_1,4.736500896357354e-10
674,comp_2,458.785724749007
674,comp_3,0.012737080876803123
674,comp_4,-28.71191392976511
674,comp_5,0.0003324801729468092
